año,valor_(GWh),dia_semana_sin,dia_semana_cos,dia_sin,dia_cos,mes_sin,mes_cos,fecha
0.1428571428571388,0.43268088279537964,0.0,1.0,0.5877852522924731,0.8090169943749475,0.49999999999999994,-0.8660254037844387,2013-06-03
0.1428571428571388,0.48306692559930764,0.7818314824680298,0.6234898018587336,0.7431448254773941,0.6691306063588582,0.49999999999999994,-0.8660254037844387,2013-06-04
0.1428571428571388,0.4906888074976534,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,2013-06-05
0.1428571428571388,0.4899958668909852,0.43388373911755823,-0.900968867902419,0.9510565162951535,0.30901699437494745,0.49999999999999994,-0.8660254037844387,2013-06-06
0.1428571428571388,0.47298415622312273,-0.433883739117558,-0.9009688679024191,0.9945218953682733,0.10452846326765346,0.49999999999999994,-0.8660254037844387,2013-06-07
0.1428571428571388,0.30597307906877336,-0.9749279121818236,-0.2225209339563146,0.9945218953682734,-0.10452846326765333,0.49999999999999994,-0.8660254037844387,2013-06-08
0.1428571428571388,0.1966204432892098,-0.7818314824680299,0.6234898018587334,0.9510565162951536,-0.30901699437494734,0.49999999999999994,-0.8660254037844387,2013-06-09
0.1428571428571388,0.4467873581877022,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,2013-06-10
0.1428571428571388,0.513348104539245,0.7818314824680298,0.6234898018587336,0.7431448254773945,-0.6691306063588579,0.49999999999999994,-0.8660254037844387,2013-06-11
0.1428571428571388,0.5522735788017246,0.9749279121818236,-0.22252093395631434,0.5877852522924732,-0.8090169943749473,0.49999999999999994,-0.8660254037844387,2013-06-12
0.1428571428571388,0.5766171586349751,0.43388373911755823,-0.900968867902419,0.40673664307580004,-0.913545457642601,0.49999999999999994,-0.8660254037844387,2013-06-13
0.1428571428571388,0.5703478727332849,-0.433883739117558,-0.9009688679024191,0.20791169081775931,-0.9781476007338057,0.49999999999999994,-0.8660254037844387,2013-06-14
0.1428571428571388,0.38959263405160827,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,2013-06-15
0.1428571428571388,0.26817836804437123,-0.7818314824680299,0.6234898018587334,-0.20791169081775907,-0.9781476007338057,0.49999999999999994,-0.8660254037844387,2013-06-16
0.1428571428571388,0.49800196889680803,0.0,1.0,-0.4067366430757998,-0.9135454576426011,0.49999999999999994,-0.8660254037844387,2013-06-17
0.1428571428571388,0.5017158783336999,0.7818314824680298,0.6234898018587336,-0.587785252292473,-0.8090169943749476,0.49999999999999994,-0.8660254037844387,2013-06-18
0.1428571428571388,0.4979869060655695,0.9749279121818236,-0.22252093395631434,-0.743144825477394,-0.6691306063588585,0.49999999999999994,-0.8660254037844387,2013-06-19
0.1428571428571388,0.5052041246249248,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,2013-06-20
0.1428571428571388,0.4931034120854658,-0.433883739117558,-0.9009688679024191,-0.9510565162951535,-0.30901699437494756,0.49999999999999994,-0.8660254037844387,2013-06-21
0.1428571428571388,0.3473296517078246,-0.9749279121818236,-0.2225209339563146,-0.9945218953682733,-0.10452846326765423,0.49999999999999994,-0.8660254037844387,2013-06-22
0.1428571428571388,0.23257542832370648,-0.7818314824680299,0.6234898018587334,-0.9945218953682733,0.10452846326765387,0.49999999999999994,-0.8660254037844387,2013-06-23
0.1428571428571388,0.3737447268585765,0.0,1.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387,2013-06-24
